z6-16041,Port 1,Port 1,Port 1,Port 4,Port 5,Port 6,Port 6,Port 7,Port 7,Port 8,Port 8
7/25/2024 0:00,15,15,697,0,0,0,0,100,8058,88.29,18.2
7/25/2024 0:15,15,15,708,0,0,0,0,100,8034,88.26,18.3
7/25/2024 0:30,15,15,714,0,0,0,0,100,8043,88.25,18.3
7/25/2024 0:45,15,15,708,0,0,0,0,100,8043,88.23,18.2
7/25/2024 1:00,15,15,711,0,0,0,0,100,8043,88.21,18.2
7/25/2024 1:15,15,15,703,0,0,0,0,100,8040,88.2,18.2
7/25/2024 1:30,15,15,711,0,0,0,0,100,8040,88.19,18.2
7/25/2024 1:45,15,15,714,0,0,0,0,100,8042,88.19,18.2
7/25/2024 2:00,15,15,702,0,0,0,0,100,8042,88.19,18.3
7/25/2024 2:15,15,15,688,0,0,0,0,100,8039,88.18,18.3
7/25/2024 2:30,15,15,681,0,0,0,0,100,8039,88.17,18.4
7/25/2024 2:45,15,15,683,0,0,0,0,100,8039,88.18,18.4
7/25/2024 3:00,15,15,692,0,0,0,0,100,8037,88.16,18.3
7/25/2024 3:15,15,15,696,0,0,0,0,100,8039,88.17,18.2
7/25/2024 3:30,15,15,705,0,0,0,0,100,8040,88.17,18.2
7/25/2024 3:45,15,15,717,0,0,0,0,100,8037,88.17,18.2
7/25/2024 4:00,15,15,727,0,0,0,0,100,8038,88.16,18.2
7/25/2024 4:15,15,15,747,0,0,0,0,100,8038,88.16,18.1
7/25/2024 4:30,15,15,767,0,0,0,0,100,8036,88.15,18
7/25/2024 4:45,15,15,784,0,0,0,0,100,8036,88.17,17.9
7/25/2024 5:00,15,15,796,0,0,0,0,100,8036,88.17,17.9
7/25/2024 5:15,15,15,798,0,0,0,0,100,8033,88.17,17.9
7/25/2024 5:30,15,15,804,0,0,0,0,100,8034,88.19,17.8
7/25/2024 5:45,15,15,815,0,0,0,0,100,8038,88.2,17.8
7/25/2024 6:00,15,15,817,0,0,0,0,100,8034,88.19,17.8
7/25/2024 6:15,15,15,820,0,0,0,0,100,8034,88.2,17.8
7/25/2024 6:30,15,15,810,0,0,0,0,100,8033,88.22,18
7/25/2024 6:45,15,15,797,0,0,0,0,100,8033,88.21,18.7
7/25/2024 7:00,15,15,777,0,0,0,0,100,8033,88.22,19.6
7/25/2024 7:15,15,15,767,0,0,0,0,100,8033,88.23,19.7
7/25/2024 7:30,15,15,767,0,0,0,0,100,8033,88.25,19.7
7/25/2024 7:45,15,15,762,0,0,0,0,100,8033,88.27,19.5
7/25/2024 8:00,15,15,721,0,0,0,0,100,8032,88.29,20.1
7/25/2024 8:15,15,15,663,0,0,0,0,100,8023,88.29,21.2
7/25/2024 8:30,15,15,558,0,0,0,0,100,8029,88.28,21.7
7/25/2024 8:45,15,15,525,0,0,0,0,100,8030,88.29,22.4
7/25/2024 9:00,15,15,508,0,0,0,0,100,8029,88.31,22.6
7/25/2024 9:15,15,15,489,0,0,0,0,100,8034,88.32,22.8
7/25/2024 9:30,15,15,465,0,0,0,0,100,8021,88.32,23.4
7/25/2024 9:45,15,2,452,0,0,0.2,12,100,8031,88.3,24.5
7/25/2024 10:00,15,0,452,0,0,0,0,100,8032,88.31,24.8
7/25/2024 10:15,15,0,451,0,0,0,0,100,8038,88.31,24.7
7/25/2024 10:30,15,0,450,0,0,0,0,100,8039,88.3,24.9
7/25/2024 10:45,7,0,447,0,0,0,0,100,8051,88.28,25.2
7/25/2024 11:00,0,0,448,0,0,0,0,100,8061,88.26,26
7/25/2024 11:15,0,0,448,0,0,0,0,100,8068,88.25,26.8
7/25/2024 11:30,4,0,450,0,0,0,0,100,8074,88.26,27
7/25/2024 11:45,2,0,449,0,0,0,0,100,8083,88.25,26.9
7/25/2024 12:00,0,0,448,0,0,0,0,100,8092,88.23,27.6
7/25/2024 12:15,0,0,447,0,0,0,0,100,8105,88.22,28.2
7/25/2024 12:30,5,0,449,0,0,0,0,100,8109,88.2,28.3
7/25/2024 12:45,0,0,448,0,0,0,0,100,8115,88.19,28.1
7/25/2024 13:00,2,0,450,0,0,0,0,100,8117,88.17,28
7/25/2024 13:15,0,0,449,0,0,0,0,100,8121,88.16,27.7
7/25/2024 13:30,4,0,451,0,0,0,0,100,8118,88.12,27.6
7/25/2024 13:45,15,0,451,0,0,0,0,100,8118,88.11,26.7
7/25/2024 14:00,15,0,451,0,0,0,0,100,8115,88.1,26
7/25/2024 14:15,15,0,451,0,0,0,0,100,8115,88.11,25.5
7/25/2024 14:30,15,1,450,0,0,0,0,100,8127,88.08,25.3
7/25/2024 14:45,10,5,450,0,0,0,0,100,8133,88.06,26.4
7/25/2024 15:00,15,13,746,0,0,0,0,100,8127,88.06,26.4
7/25/2024 15:15,15,15,676,0,0,0,0,100,8126,88.04,25
7/25/2024 15:30,15,15,667,0,0,0,0,100,8123,88.03,23.8
7/25/2024 15:45,15,15,713,0,0,0,0,100,8117,88.04,23
7/25/2024 16:00,15,15,813,0,0,0,0,100,8114,88.03,22.4
7/25/2024 16:15,15,15,766,0,0,0,0,100,8110,88.04,22
7/25/2024 16:30,15,15,903,0,0,0,0,100,8112,88.06,21.6
7/25/2024 16:45,15,15,770,0,0,0,0,100,8108,88.06,21.3
7/25/2024 17:00,15,15,914,0,0,3,36,100,8105,88.05,21
7/25/2024 17:15,15,15,798,0,0,0.6,12,100,8103,88.08,20.7
7/25/2024 17:30,15,15,852,0,0,0.2,12,100,8103,88.09,20.6
7/25/2024 17:45,15,15,937,0,0,0.4,12,100,8102,88.09,20.6
7/25/2024 18:00,15,15,1034,0,0,9.2,84,100,8100,88.15,20.4
7/25/2024 18:15,15,15,1025,0,0,7.2,60,100,8098,88.14,20
7/25/2024 18:30,15,15,964,0,0,8.6,60,100,8096,88.21,19.7
7/25/2024 18:45,15,15,986,0,0,7.6,72,100,8093,88.21,19.4
7/25/2024 19:00,15,15,951,0,0,2.6,12,100,8093,88.18,19.2
7/25/2024 19:15,15,15,927,0,0,4.2,72,100,8093,88.22,19
7/25/2024 19:30,15,15,893,0,0,1.2,12,100,8093,88.24,19.1
7/25/2024 19:45,15,15,962,0,0,1.4,12,100,8088,88.24,19.2
7/25/2024 20:00,15,15,874,0,0,3.2,60,100,8089,88.25,19.5
7/25/2024 20:15,15,15,890,0,0,1.2,12,100,8086,88.24,19.6
7/25/2024 20:30,15,15,859,0,0,0.6,12,100,8087,88.24,19.6
7/25/2024 20:45,15,15,834,0,0,0.2,12,100,8084,88.23,19.7
7/25/2024 21:00,15,15,899,0,0,1.2,12,100,8086,88.25,19.7
7/25/2024 21:15,15,15,834,0,0,0.4,12,100,8083,88.25,19.7
7/25/2024 21:30,15,15,819,0,0,0.4,12,100,8081,88.25,19.7
7/25/2024 21:45,15,15,975,0,0,0.6,12,100,8078,88.25,19.7
7/25/2024 22:00,15,15,829,0,0,2,24,100,8081,88.26,19.8
7/25/2024 22:15,15,15,946,0,0,2,48,100,8078,88.23,19.8
7/25/2024 22:30,15,15,789,0,0,1.4,24,100,8077,88.23,19.9
7/25/2024 22:45,15,15,820,0,0,0.2,12,100,8076,88.23,19.9
7/25/2024 23:00,15,15,893,0,0,1,24,100,8076,88.22,19.9
7/25/2024 23:15,15,15,839,0,0,1.8,36,100,8074,88.21,19.9
7/25/2024 23:30,15,15,815,0,0,0.2,12,100,8076,88.18,19.8
7/25/2024 23:45,15,15,720,0,0,0.2,12,100,8076,88.16,19.8
7/26/2024 0:00,15,15,732,0,0,0,0,100,8071,88.12,19.7
7/26/2024 0:15,15,15,724,0,0,0,0,100,8051,88.08,19.8
7/26/2024 0:30,15,15,707,0,0,0,0,100,8058,88.08,19.7
7/26/2024 0:45,15,15,839,0,0,0,0,100,8056,88.07,19.7
7/26/2024 1:00,15,15,814,0,0,0.2,12,100,8056,88.08,19.6
7/26/2024 1:15,15,15,755,0,0,0.2,12,100,8056,88.07,19.6
7/26/2024 1:30,15,15,760,0,0,0,0,100,8055,88.04,19.6
7/26/2024 1:45,15,15,756,0,0,0,0,100,8057,88.03,19.6
7/26/2024 2:00,15,15,952,0,0,0,0,100,8052,88.02,19.6
7/26/2024 2:15,15,15,754,0,0,0.2,12,100,8053,88.02,19.6
7/26/2024 2:30,15,15,727,0,0,0,0,100,8051,88.02,19.6
7/26/2024 2:45,15,15,743,0,0,0,0,100,8052,88.05,19.6
7/26/2024 3:00,15,15,759,0,0,0,0,100,8048,88.04,19.5
7/26/2024 3:15,15,15,754,0,0,0.2,12,100,8049,88,19.5
7/26/2024 3:30,15,15,803,0,0,0,0,100,8048,87.99,19.4
7/26/2024 3:45,15,15,814,0,0,0,0,100,8048,87.95,19.4
7/26/2024 4:00,15,15,709,0,0,0,0,100,8050,87.91,19.3
7/26/2024 4:15,15,15,730,0,0,0.2,12,100,8048,87.92,19.3
7/26/2024 4:30,15,15,754,0,0,0,0,100,8048,87.95,19.3
7/26/2024 4:45,15,15,727,0,0,0,0,100,8044,87.96,19.2
7/26/2024 5:00,15,15,708,0,0,0,0,100,8045,87.96,19.2
7/26/2024 5:15,15,15,707,0,0,0,0,100,8045,87.98,19.1
7/26/2024 5:30,15,15,711,0,0,0,0,100,8042,88,19.1
7/26/2024 5:45,15,15,678,0,0,0,0,100,8044,88.02,19
7/26/2024 6:00,15,15,708,0,0,0,0,100,8044,88.04,19.2
7/26/2024 6:15,15,15,672,0,0,0,0,100,8041,88.04,19.3
7/26/2024 6:30,15,15,656,0,0,0,0,100,8041,88.04,19.5
7/26/2024 6:45,15,15,646,0,0,0.2,12,100,8042,88.02,19.6
7/26/2024 7:00,15,15,631,0,0,0,0,100,8042,88,19.8
7/26/2024 7:15,15,15,594,0,0,0,0,100,8042,88.01,20.2
7/26/2024 7:30,15,15,562,0,0,0,0,100,8044,88.03,21.2
7/26/2024 7:45,15,15,544,0,0,0,0,100,8044,88.06,22
7/26/2024 8:00,15,15,526,0,0,0,0,100,8046,88.05,22.2
7/26/2024 8:15,15,15,509,0,0,0,0,100,8046,88.05,23
7/26/2024 8:30,15,15,493,0,0,0,0,100,8048,88.06,23.4
7/26/2024 8:45,15,15,465,0,0,0,0,100,8042,88.09,23.8
7/26/2024 9:00,15,6,468,0,0,0,0,100,8043,88.11,23.8
7/26/2024 9:15,15,12,816,0,0,0,0,100,8042,88.11,23.2
7/26/2024 9:30,15,15,771,0,0,0,0,100,8029,88.11,22.7
7/26/2024 9:45,15,15,713,0,0,0,0,100,8038,88.12,23
7/26/2024 10:00,15,15,772,0,0,0,0,100,8038,88.12,23.1
7/26/2024 10:15,15,15,628,0,0,0,0,100,8042,88.12,23.5
7/26/2024 10:30,15,15,606,0,0,0,0,100,8044,88.12,23.7
7/26/2024 10:45,15,15,587,0,0,0,0,100,8046,88.12,23.5
7/26/2024 11:00,15,15,566,0,0,0,0,100,8047,88.12,23.4
7/26/2024 11:15,15,15,744,0,0,0,0,100,8050,88.11,23.4
7/26/2024 11:30,15,15,552,0,0,0,0,100,8054,88.08,23.8
7/26/2024 11:45,15,15,493,0,0,0,0,100,8067,88.07,24.7
7/26/2024 12:00,15,15,469,0,0,0,0,100,8069,88.06,25.3
7/26/2024 12:15,15,3,450,0,0,0,0,100,8075,88.03,25.3
7/26/2024 12:45,9,0,453,,,0.4,24,100,8001,88.01,25.5
7/26/2024 13:00,15,0,454,,,0,0,100,8003,87.99,25.2
7/26/2024 13:15,15,2,464,,,0,0,100,8005,87.97,24.3
7/26/2024 13:30,15,12,455,,,0,0,100,8004,87.96,23.7
7/26/2024 13:45,15,10,922,,,0.2,12,100,8004,87.94,23.5
7/26/2024 14:00,15,15,894,,,2.6,36,100,8004,87.92,22.5
7/26/2024 14:15,15,15,948,,,6.2,48,100,8002,87.93,21.8
7/26/2024 14:30,15,15,972,,,7,48,100,8003,87.95,21.2
7/26/2024 14:45,15,15,938,,,8.8,72,100,8002,87.94,20.8
7/26/2024 15:00,15,15,921,,,5.8,60,100,7999,87.93,20.4
7/26/2024 15:15,15,15,954,,,4.4,60,100,8003,87.92,20.2
7/26/2024 15:30,15,15,978,,,8.8,72,100,8000,87.91,20
7/26/2024 15:45,15,15,921,,,4.6,60,100,8000,87.92,19.9
7/26/2024 16:00,15,15,907,,,3.4,36,100,8001,87.92,19.8
7/26/2024 16:15,15,15,917,,,3.2,36,100,7999,87.93,19.8
7/26/2024 16:30,15,15,912,,,6,48,100,8001,87.95,19.8
7/26/2024 16:45,15,15,923,,,2.4,24,100,8001,87.96,19.8
7/26/2024 17:00,15,15,909,,,5.2,36,100,8001,87.97,19.6
7/26/2024 17:15,15,15,830,,,2,24,100,7998,87.99,19.4
7/26/2024 17:30,15,15,885,,,2.8,60,100,7999,88,19.3
7/26/2024 17:45,15,15,871,,,1.4,36,100,7997,88.01,19.3
7/26/2024 18:00,15,15,904,,,7,72,100,8003,88.03,19.3
7/26/2024 18:15,15,15,950,,,8,72,100,8000,88.04,19.2
7/26/2024 18:30,15,15,895,,,0.6,12,100,7998,88.04,19.1
7/26/2024 18:45,15,15,872,,,3,24,100,8000,88.06,19.1
7/26/2024 19:00,15,15,895,,,3,36,100,7998,88.07,19
7/26/2024 19:15,15,15,875,,,1.6,12,100,8001,88.08,19
7/26/2024 19:30,15,15,828,,,1.2,12,100,8001,88.08,19
7/26/2024 19:45,15,15,847,,,0.8,12,100,8001,88.06,19
7/26/2024 20:00,15,15,813,,,1,12,100,8001,88.05,19
7/26/2024 20:15,15,15,762,,,0.4,12,100,7996,88.05,19
7/26/2024 20:30,15,15,719,,,0,0,100,7997,88.06,19
7/26/2024 20:45,15,15,667,,,0,0,100,7998,88.07,19
7/26/2024 21:00,15,15,678,,,0,0,100,7996,88.08,18.9
7/26/2024 21:15,15,15,678,,,0,0,100,7998,88.09,18.8
7/26/2024 21:30,15,15,685,,,0.2,12,100,7998,88.11,18.8
7/26/2024 21:45,15,15,674,,,0,0,100,7996,88.09,18.7
7/26/2024 22:00,15,15,651,,,0,0,100,7995,88.08,18.6
7/26/2024 22:15,15,15,630,,,0,0,100,7994,88.09,18.5
7/26/2024 22:30,15,15,644,,,0,0,100,7995,88.09,18.5
7/26/2024 22:45,15,15,639,,,0,0,100,7997,88.07,18.5
7/26/2024 23:00,15,15,649,,,0,0,100,7994,88.06,18.5
7/26/2024 23:15,15,15,659,,,0,0,100,7994,88.06,18.5
7/26/2024 23:30,15,15,662,,,0,0,100,7991,88.04,18.5
7/26/2024 23:45,15,15,644,,,0,0,100,7992,88.04,18.5
7/27/2024 0:00,15,15,621,,,0,0,100,7993,88.03,18.6
7/27/2024 0:15,15,15,584,,,0,0,100,7988,88.04,18.9
7/27/2024 0:30,15,15,676,,,0,0,100,7988,88.02,18.9
7/27/2024 0:45,15,15,778,,,0,0,100,7990,88,18.9
7/27/2024 1:00,15,15,730,,,0,0,100,7990,87.98,18.9
7/27/2024 1:15,15,15,723,,,0,0,100,7988,87.96,18.8
7/27/2024 1:30,15,15,704,,,0,0,100,7988,87.96,18.6
7/27/2024 1:45,15,15,663,,,0,0,100,7988,87.95,18.5
7/27/2024 2:00,15,15,647,,,0,0,100,7986,87.96,18.4
7/27/2024 2:15,15,15,642,,,0,0,100,7987,87.95,18.5
7/27/2024 2:30,15,15,643,,,0.2,12,100,7988,87.95,18.5
7/27/2024 2:45,15,15,639,,,0,0,100,7987,87.96,18.5
7/27/2024 3:00,15,15,631,,,0,0,100,7987,87.97,18.6
7/27/2024 3:15,15,15,655,,,0,0,100,7988,87.96,18.6
7/27/2024 3:30,15,15,682,,,0,0,100,7988,87.95,18.5
7/27/2024 3:45,15,15,691,,,0,0,100,7988,87.95,18.3
7/27/2024 4:00,15,15,679,,,0,0,100,7985,87.95,18.2
7/27/2024 4:15,15,15,677,,,0,0,100,7988,87.96,18.2
7/27/2024 4:30,15,15,657,,,0,0,100,7986,87.98,18.3
7/27/2024 4:45,15,15,609,,,0,0,100,7986,88,18.4
7/27/2024 5:00,15,15,601,,,0,0,100,7986,88.01,18.5
7/27/2024 5:15,15,15,587,,,0,0,100,7985,88.01,18.5
7/27/2024 5:30,15,15,587,,,0,0,100,7984,88.02,18.5
7/27/2024 5:45,15,15,584,,,0,0,100,7985,88.04,18.6
7/27/2024 6:00,15,15,575,,,0,0,100,7985,88.06,18.6
7/27/2024 6:15,15,15,565,,,0,0,100,7985,88.09,18.8
7/27/2024 6:30,15,15,554,,,0,0,100,7985,88.1,19
7/27/2024 6:45,15,15,541,,,0,0,100,7987,88.1,19.5
7/27/2024 7:00,15,15,537,,,0,0,100,7985,88.11,20
7/27/2024 7:15,15,15,536,,,0,0,100,7988,88.11,19.9
7/27/2024 7:30,15,15,526,,,0,0,100,7987,88.12,20
7/27/2024 7:45,15,15,511,,,0,0,100,7991,88.13,20.3
7/27/2024 8:00,15,15,492,,,0,0,100,7990,88.13,21.2
7/27/2024 8:15,15,15,477,,,0,0,100,7993,88.14,22
7/27/2024 8:30,15,11,458,,,0,0,100,7995,88.15,22.4
7/27/2024 8:45,15,0,459,,,0,0,100,7982,88.16,22.7
7/27/2024 9:00,15,0,454,,,0,0,100,7983,88.17,22.6
7/27/2024 9:15,15,0,453,,,0,0,100,7977,88.18,22.6
7/27/2024 9:30,15,0,453,,,0,0,100,7980,88.19,22.7
7/27/2024 9:45,15,0,454,,,0,0,100,7982,88.19,22.9
7/27/2024 10:00,15,11,818,,,0,0,100,7981,88.18,22.6
7/27/2024 10:15,15,15,649,,,0,0,100,7982,88.18,22
7/27/2024 10:30,15,15,599,,,0,0,100,7984,88.18,22
7/27/2024 10:45,15,15,568,,,0,0,100,7988,88.17,22.6
7/27/2024 11:00,15,15,535,,,0,0,100,7999,88.16,23.1
7/27/2024 11:15,15,15,504,,,0,0,100,8006,88.14,24.1
7/27/2024 11:30,15,15,467,,,0,0,100,8010,88.12,24.6
7/27/2024 11:45,15,2,450,,,0,0,100,8019,88.1,25.2
7/27/2024 12:00,9,0,451,,,0,0,100,8025,88.08,25.8
7/27/2024 12:15,15,0,450,,,0,0,100,8028,88.07,25.7
7/27/2024 12:30,15,0,450,,,0,0,100,8036,88.05,25.9
7/27/2024 12:45,14,0,450,,,0,0,100,8039,88.04,26
7/27/2024 13:00,14,0,450,,,0,0,100,8040,88.03,25.9
7/27/2024 13:15,8,0,449,,,0,0,100,8047,88.02,26
7/27/2024 13:30,0,0,448,,,0,0,100,8055,87.99,26.7
7/27/2024 13:45,0,0,447,,,0,0,100,8068,87.95,27.7
7/27/2024 14:00,0,0,450,,,0,0,100,8067,87.94,28.4
7/27/2024 14:15,15,0,451,,,0,0,100,8067,87.93,27.7
7/27/2024 14:30,15,3,469,,,0,0,100,8069,87.9,26.6
7/27/2024 14:45,15,7,452,,,0,0,100,8065,87.88,26.1
7/27/2024 15:00,15,0,451,,,0,0,100,8064,87.86,25.6
7/27/2024 15:15,15,0,451,,,0,0,100,8064,87.84,25.3
7/27/2024 15:30,15,0,451,,,0,0,100,8065,87.85,25.1
7/27/2024 15:45,15,0,451,,,0,0,100,8066,87.84,25.1
7/27/2024 16:00,15,0,451,,,0,0,100,8065,87.84,25
7/27/2024 16:15,15,0,452,,,0,0,100,8065,87.85,24.9
7/27/2024 16:30,15,0,454,,,0,0,100,8061,87.86,24.5
7/27/2024 16:45,15,0,453,,,0,0,100,8061,87.86,24
7/27/2024 17:00,15,0,454,,,0,0,100,8056,87.88,23.5
7/27/2024 17:15,15,0,458,,,0,0,100,8056,87.88,23
7/27/2024 17:30,15,13,468,,,0,0,100,8055,87.88,22.5
7/27/2024 17:45,15,15,477,,,0,0,100,8054,87.9,22.1
7/27/2024 18:00,15,15,485,,,0,0,100,8049,87.93,21.6
7/27/2024 18:15,15,15,487,,,0,0,100,8052,87.95,21.2
7/27/2024 18:30,15,15,486,,,0,0,100,8048,87.96,20.9
7/27/2024 18:45,15,15,493,,,0,0,100,8049,87.97,20.5
7/27/2024 19:00,15,15,501,,,0,0,100,8047,87.99,20.3
7/27/2024 19:15,15,15,509,,,0,0,100,8046,88,20.1
7/27/2024 19:30,15,15,512,,,0,0,100,8045,88.02,19.9
7/27/2024 19:45,15,15,513,,,0,0,100,8047,88.04,19.9
7/27/2024 20:00,15,15,502,,,0,0,100,8042,88.05,19.9
7/27/2024 20:15,15,15,508,,,0,0,100,8042,88.06,19.7
7/27/2024 20:30,15,15,495,,,0,0,100,8040,88.08,19.7
7/27/2024 20:45,15,15,501,,,0,0,100,8040,88.09,19.6
7/27/2024 21:00,15,15,506,,,0,0,100,8040,88.09,19.6
7/27/2024 21:15,15,15,502,,,0,0,100,8039,88.11,19.5
7/27/2024 21:30,15,15,501,,,0,0,100,8042,88.12,19.5
7/27/2024 21:45,15,15,504,,,0,0,100,8037,88.11,19.5
7/27/2024 22:00,15,15,517,,,0,0,100,8038,88.13,19.4
7/27/2024 22:15,15,15,521,,,0,0,100,8038,88.15,19.3
7/27/2024 22:30,15,15,520,,,0,0,100,8036,88.15,19.4
7/27/2024 22:45,15,15,518,,,0,0,100,8035,88.14,19.4
7/27/2024 23:00,15,15,515,,,0,0,100,8034,88.12,19.5
7/27/2024 23:15,15,15,517,,,0,0,100,8034,88.11,19.6
7/27/2024 23:30,15,15,833,,,0,0,100,8033,88.11,19.6
7/27/2024 23:45,15,15,893,,,0,0,100,8033,88.1,19.6
7/28/2024 0:00,15,15,848,,,0,0,100,8033,88.09,19.6
7/28/2024 0:15,15,15,892,,,0.2,12,100,8028,88.1,19.7
7/28/2024 0:30,15,15,787,,,0,0,100,8029,88.1,19.6
7/28/2024 0:45,15,15,726,,,0,0,100,8026,88.08,19.5
7/28/2024 1:00,15,15,700,,,0,0,100,8026,88.06,19.3
7/28/2024 1:15,15,15,681,,,0,0,100,8026,88.06,19.3
7/28/2024 1:30,15,15,943,,,0.2,12,100,8024,88.06,19.3
7/28/2024 1:45,15,15,882,,,0,0,100,8023,88.07,19.1
7/28/2024 2:00,15,15,858,,,0.6,12,100,8023,88.08,18.9
7/28/2024 2:15,15,15,852,,,0.4,12,100,8023,88.08,18.6
7/28/2024 2:30,15,15,887,,,0,0,100,8020,88.05,18.4
7/28/2024 2:45,15,15,762,,,0.4,12,100,8022,88.04,18.2
7/28/2024 3:00,15,15,707,,,0,0,100,8022,88.03,18.1
7/28/2024 3:15,15,15,682,,,0,0,100,8018,88.02,18
7/28/2024 3:30,15,15,763,,,0,0,100,8020,88.03,17.9
7/28/2024 3:45,15,15,669,,,0.2,12,100,8019,88.01,17.8
7/28/2024 4:00,15,15,639,,,0,0,100,8019,87.99,17.8
7/28/2024 4:15,15,15,630,,,0,0,100,8019,87.98,17.7
7/28/2024 4:30,15,15,622,,,0,0,100,8019,88,17.7
7/28/2024 4:45,15,15,607,,,0,0,100,8019,88.01,17.7
7/28/2024 5:00,15,15,600,,,0,0,100,8017,88.03,17.7
7/28/2024 5:15,15,15,588,,,0,0,100,8017,88.05,17.8
7/28/2024 5:30,15,15,582,,,0,0,100,8018,88.04,17.9
7/28/2024 5:45,15,15,573,,,0,0,100,8018,88.06,17.9
7/28/2024 6:00,15,15,564,,,0,0,100,8017,88.1,18
7/28/2024 6:15,15,15,559,,,0,0,100,8017,88.12,18
7/28/2024 6:30,15,15,553,,,0,0,100,8015,88.14,18.1
7/28/2024 6:45,15,15,548,,,0,0,100,8014,88.16,18.1
7/28/2024 7:00,15,15,537,,,0,0,100,8014,88.18,18.3
7/28/2024 7:15,15,15,528,,,0,0,100,8014,88.19,18.6
7/28/2024 7:30,15,15,514,,,0,0,100,8015,88.19,19.1
7/28/2024 7:45,15,15,503,,,0,0,100,8014,88.17,19.6
7/28/2024 8:00,15,15,492,,,0,0,100,8014,88.16,19.8
7/28/2024 8:15,15,15,477,,,0,0,100,8001,88.14,20.2
7/28/2024 8:30,15,15,461,,,0,0,100,8006,88.13,20.3
7/28/2024 8:45,15,13,460,,,0,0,100,8009,88.12,20.6
7/28/2024 9:00,15,4,454,,,0,0,100,8011,88.11,21
7/28/2024 9:15,15,0,452,,,0,0,100,8003,88.1,21.7
7/28/2024 9:30,15,0,451,,,0,0,100,8008,88.09,22.4
7/28/2024 9:45,15,0,450,,,0,0,100,8014,88.08,23.1
7/28/2024 10:00,15,0,450,,,0.2,12,100,8018,88.09,23.7
7/28/2024 10:15,15,0,450,,,0,0,100,8023,88.1,24.3
7/28/2024 10:30,10,0,450,,,0,0,100,8030,88.1,24.9
7/28/2024 10:45,7,0,450,,,0,0,100,8039,88.08,25.5
7/28/2024 11:00,0,0,450,,,0,0,100,8046,88.06,25.8
7/28/2024 11:15,1,0,450,,,0,0,100,8050,88.05,26
7/28/2024 11:30,1,0,450,,,0,0,100,8058,88.05,26.5
7/28/2024 11:45,0,0,449,,,0,0,100,8068,88.05,27
7/28/2024 12:00,2,0,450,,,0,0,100,8070,88.05,27.4
7/28/2024 12:15,13,0,451,,,0,0,100,8071,88.05,27
7/28/2024 12:30,15,0,451,,,0,0,100,8072,88.05,26.4
7/28/2024 12:45,15,0,451,,,0,0,100,8068,88.03,26
7/28/2024 13:00,15,0,451,,,0,0,100,8074,88.01,25.6
7/28/2024 13:15,15,0,451,,,0,0,100,8077,88,25.4
7/28/2024 13:30,15,0,451,,,0,0,100,8083,87.99,25.5
7/28/2024 13:45,15,0,451,,,0,0,100,8086,87.98,25.5
7/28/2024 14:00,15,0,451,,,0,0,100,8091,87.97,25.5
7/28/2024 14:15,14,0,450,,,0,0,100,8091,87.96,25.6
7/28/2024 14:30,15,0,451,,,0,0,100,8094,87.96,25.5
7/28/2024 14:45,15,0,451,,,0,0,100,8094,87.97,25.3
7/28/2024 15:00,15,0,451,,,0,0,100,8097,87.97,25.2
7/28/2024 15:15,15,0,453,,,0,0,100,8093,87.97,24.6
7/28/2024 15:30,15,0,458,,,0,0,100,8089,87.98,23.4
7/28/2024 15:45,15,7,496,,,0,0,100,8090,87.99,22.5
7/28/2024 16:00,15,15,665,,,0,0,100,8083,88,21.8
7/28/2024 16:15,15,15,847,,,0,0,100,8083,88.01,21.2
7/28/2024 16:30,15,15,794,,,0,0,100,8080,88.01,20.8
7/28/2024 16:45,15,15,807,,,0,0,100,8079,88.02,20.5
7/28/2024 17:00,15,15,791,,,0,0,100,8080,88.04,20.3
7/28/2024 17:15,15,15,736,,,0,0,100,8078,88.04,20.1
7/28/2024 17:30,15,15,787,,,0,0,100,8075,88.03,20
7/28/2024 17:45,15,15,972,,,0,0,100,8074,88.03,19.9
7/28/2024 18:00,15,15,871,,,0,0,100,8073,88.04,19.9
7/28/2024 18:15,15,15,803,,,0.2,12,100,8070,88.06,19.8
7/28/2024 18:30,15,15,866,,,0.2,12,100,8070,88.07,19.7
7/28/2024 18:45,15,15,787,,,0.6,24,100,8072,88.08,19.6
7/28/2024 19:00,15,15,898,,,0.2,12,100,8068,88.1,19.6
7/28/2024 19:15,15,15,825,,,0.4,12,100,8070,88.12,19.5
7/28/2024 19:30,15,15,742,,,0.2,12,100,8067,88.14,19.5
7/28/2024 19:45,15,15,798,,,0.2,12,100,8069,88.13,19.4
7/28/2024 20:00,15,15,853,,,0,0,100,8067,88.13,19.4
7/28/2024 20:15,15,15,808,,,0.2,12,100,8066,88.12,19.5
7/28/2024 20:30,15,15,715,,,0,0,100,8064,88.12,19.5
7/28/2024 20:45,15,15,755,,,0,0,100,8064,88.13,19.5
7/28/2024 21:00,15,15,645,,,0,0,100,8063,88.14,19.5
7/28/2024 21:15,15,15,596,,,0.2,12,100,8063,88.16,19.4
7/28/2024 21:30,15,15,569,,,0,0,100,8063,88.16,19.3
7/28/2024 21:45,15,15,556,,,0.6,36,100,8056,88.17,19.3
7/28/2024 22:00,15,15,545,,,3.2,84,100,8061,88.16,19.3
7/28/2024 22:15,15,15,562,,,0,0,100,8058,88.16,19.3
7/28/2024 22:30,15,15,545,,,0,0,100,8057,88.15,19.3
